citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,actual_vote
C49981,Ebony,1,7,1,1,1,1,2,1,1,1,1,0,0,7,6,0,0,0,0,0,0,0,0,15,0,2,46-55,1,0,Degree,8,AFX,AFX,Odyssey
C49982,Ebony,3,6,1,1,1,3,2,1,1,0,0,0,0,6,0,0,1,0,2,0,0,0,0,14,0,1,36-45,1,1,Degree,7,ACD,ACD,Odyssey
C49983,Centaur,10,1,1,1,1,8,1,1,1,1,1,2,0,0,0,0,1,1,0,0,15,12,15,0,15,3,46-55,1,0,Degree,7,APH,AOT,Tokugawa
C49984,Ebony,3,11,3,1,11,2,2,3,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,15,15,4,46-55,1,0,Masters,7,AQT,AQT,Odyssey
C49985,Odyssey,1,3,1,15,1,1,1,1,8,0,0,0,0,2,0,0,0,0,5,0,0,0,0,15,0,1,55+,1,0,Masters,6,AQX,AOV,Centaur
C49986,Ebony,1,14,1,1,1,1,6,1,1,0,0,2,0,0,0,1,2,0,0,0,15,15,0,0,0,4,46-55,1,0,Masters,7,APH,APH,Ebony
C49987,Centaur,22,1,3,1,1,7,1,1,1,0,0,0,0,1,1,0,3,0,0,0,0,15,0,15,15,1,25-35,1,0,Masters,7,ACL,AWX,Ebony
C49988,Centaur,4,2,1,3,1,4,2,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0,12,0,0,1,46-55,1,0,Diploma,7,AJI,AJI,Tokugawa
C49989,Cosmos,18,7,11,5,18,2,1,5,5,0,0,0,1,0,0,0,0,1,0,0,15,15,3,0,0,3,46-55,1,0,Diploma,6,AEC,AHO,Tokugawa
C49990,Tokugawa,1,1,17,1,1,1,1,2,1,1,1,2,0,0,0,6,1,0,0,0,3,0,0,15,0,1,55+,0,0,Degree,7,ATI,ARM,Centaur
C49991,Cosmos,1,4,1,1,4,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,4,18-24,1,0,Degree,7,AII,ABA,Ebony
C49992,Centaur,22,1,1,3,3,14,1,1,2,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,7,3,36-45,1,1,Masters,8,AJI,APH,Ebony
C49993,Odyssey,4,1,1,10,1,2,1,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,0,4,55+,0,0,Masters,7,AJV,ACL,Tokugawa
C49994,Tokugawa,1,1,11,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,36-45,0,0,Degree,5,ACL,AHS,Centaur
C49995,Odyssey,1,1,2,6,1,1,1,2,4,16,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,3,25-35,0,0,Masters,7,AEC,AEC,Cosmos
C49996,Odyssey,1,2,15,16,4,1,2,9,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,18-24,1,0,Diploma,6,ATI,ACL,Odyssey
C49997,Centaur,3,1,3,1,1,3,1,2,1,0,0,1,3,0,0,0,0,1,0,0,15,15,15,0,0,2,36-45,0,1,Masters,7,ACL,ANQ,Tokugawa
C49998,Ebony,1,8,1,1,1,1,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,4,36-45,0,1,Primary,6,ARV,AMF,Cosmos
C49999,Tokugawa,1,2,11,1,1,1,2,9,1,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,4,46-55,1,0,Degree,5,AHD,AHD,Cosmos
C50000,Ebony,5,14,1,5,16,1,4,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,3,55+,0,1,Primary,8,ASW,APH,Cosmos
C50001,Ebony,1,5,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,18-24,1,0,Degree,8,ABO,ACL,Ebony
C50002,Cosmos,1,1,1,1,11,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,4,18-24,1,0,Masters,5,ARK,ATI,Centaur
C50003,Centaur,5,1,1,1,1,2,1,1,1,0,0,2,0,0,0,2,3,0,0,0,0,1,0,0,0,4,46-55,1,0,Diploma,7,ANQ,ANQ,Centaur
C50004,Ebony,1,9,1,1,1,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,3,46-55,0,1,Primary,8,AFP,AEC,Tokugawa
C50005,Centaur,18,2,1,1,1,15,2,1,1,2,1,2,2,0,1,0,0,1,0,0,7,0,1,0,3,3,55+,1,1,Masters,7,AEC,ACO,Tokugawa
C50006,Ebony,1,12,1,7,1,1,11,1,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,0,Degree,5,ALO,ACL,Centaur
C50007,Centaur,6,1,1,1,1,6,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,15,3,25-35,0,1,Degree,6,ANO,ANO,Ebony
C50008,Odyssey,1,1,1,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,0,0,Diploma,7,ATG,ATG,Odyssey
C50009,Centaur,18,1,1,1,1,8,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,1,25-35,1,1,Masters,9,AFX,AET,Odyssey
C50010,Centaur,6,1,1,3,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25-35,0,0,Masters,7,APH,ADV,Centaur
C50011,Odyssey,1,1,1,9,1,1,1,1,9,0,0,1,0,0,0,0,1,0,0,0,15,15,0,0,0,4,18-24,1,0,Degree,7,AJI,ANQ,Ebony
C50012,Odyssey,1,1,1,11,1,1,1,1,3,0,0,0,0,0,0,1,0,0,3,0,10,15,7,4,0,4,25-35,1,0,Masters,6,AET,AHO,Odyssey
C50013,Cosmos,1,1,1,3,5,1,1,1,2,0,1,0,0,3,0,0,0,0,0,0,15,0,0,15,0,3,25-35,1,0,Diploma,8,AOV,AOV,Odyssey
C50014,Centaur,5,1,1,4,1,3,1,1,2,0,0,0,0,1,0,0,0,0,2,0,15,0,0,15,0,3,46-55,1,1,Degree,6,AWI,AET,Centaur
C50015,Cosmos,1,1,1,2,4,1,1,1,2,0,0,0,0,0,0,8,4,2,0,2,7,0,0,0,0,3,55+,0,0,Degree,7,ANQ,AOV,Centaur
C50016,Tokugawa,1,1,21,1,1,1,1,2,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,1,46-55,1,0,Degree,6,AQU,AQU,Cosmos
C50017,Ebony,1,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,46-55,1,1,Masters,5,ACL,AHO,Centaur
C50018,Tokugawa,1,1,18,1,1,1,1,6,1,0,0,0,5,1,0,0,1,1,0,0,0,10,3,3,0,1,36-45,1,0,Degree,7,AEC,AEC,Ebony
C50019,Odyssey,1,1,1,7,1,1,1,1,3,0,0,0,0,1,0,0,0,0,1,0,15,0,0,15,0,3,25-35,1,0,Diploma,9,ADE,AZG,Odyssey
C50020,Cosmos,3,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,25-35,0,1,Primary,9,ABX,ABX,Odyssey
C50021,Centaur,19,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,46-55,0,0,Masters,5,ACL,AVX,Ebony
C50022,Cosmos,1,1,1,1,12,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,4,36-45,1,1,Degree,6,ANQ,ACL,Ebony
C50023,Centaur,14,1,1,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,1,25-35,0,0,Degree,9,AOV,AHS,Centaur
C50024,Centaur,16,1,1,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,55+,1,0,Diploma,7,AUE,AUE,Odyssey
C50025,Cosmos,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Masters,8,AOV,AOV,Odyssey
C50026,Ebony,1,4,1,1,1,1,2,1,1,3,0,1,0,0,0,0,0,1,0,0,0,15,15,15,15,3,55+,1,0,Diploma,7,AJV,AJI,Tokugawa
C50027,Cosmos,1,1,1,1,7,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,46-55,1,1,Masters,6,AMS,ACL,Cosmos
C50028,Cosmos,4,10,3,1,7,2,5,1,1,1,0,0,0,0,0,0,1,0,3,0,0,15,0,15,15,1,46-55,0,0,Masters,7,ANN,AMZ,Odyssey
C50029,Odyssey,4,2,1,18,1,2,1,1,8,0,0,0,0,1,0,0,0,0,0,0,0,10,0,15,0,3,18-24,1,1,Primary,6,AUE,AHJ,Ebony
C50030,Ebony,1,10,1,1,1,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,25-35,0,0,Diploma,3,AMS,AWK,Cosmos
C50031,Cosmos,1,1,1,1,3,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,10,11,15,0,4,55+,1,0,Diploma,6,ANQ,ANQ,Tokugawa
C50032,Odyssey,1,1,1,12,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,3,46-55,1,1,Masters,7,AHS,AHS,Centaur
C50033,Centaur,3,1,1,1,1,3,1,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,3,25-35,1,0,Masters,8,AJI,AJI,Cosmos
C50034,Cosmos,3,1,1,1,11,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,4,18-24,1,0,Degree,6,ABG,ABG,Centaur
C50035,Odyssey,1,1,1,12,4,1,1,1,11,0,0,0,0,1,0,0,0,0,3,0,15,0,0,15,0,1,46-55,0,0,Masters,6,AQU,AQU,Odyssey
C50036,Cosmos,2,1,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,3,55+,0,0,Masters,7,ACL,ADV,Centaur
C50037,Ebony,1,13,1,1,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,18-24,1,0,Primary,7,APH,APH,Centaur
C50038,Odyssey,7,1,1,5,1,6,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,25-35,1,0,Diploma,5,AEC,ATU,Tokugawa
C50039,Odyssey,1,1,1,7,9,1,1,1,7,0,0,0,0,1,0,0,1,0,0,0,0,15,0,15,0,3,46-55,1,0,Masters,7,AQT,AQT,Odyssey
C50040,Centaur,7,1,1,3,1,5,1,1,3,0,1,2,0,0,0,0,1,0,3,0,0,15,0,15,0,3,46-55,1,0,Degree,7,AOV,ASE,Ebony
C50041,Centaur,7,1,1,1,4,7,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,3,18-24,1,0,Degree,5,AJI,AHO,Cosmos
C50042,Centaur,12,1,1,1,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,46-55,1,0,Masters,7,ACL,AEC,Tokugawa
C50043,Cosmos,1,1,1,1,11,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,3,18-24,1,0,Masters,7,AXR,AWX,Ebony
C50044,Cosmos,1,1,1,1,7,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,25-35,1,0,Diploma,7,AJI,AJI,Cosmos
C50045,Centaur,15,2,2,1,2,11,1,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,25-35,1,0,Masters,7,ACO,ACO,Cosmos
C50046,Ebony,1,5,1,1,1,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,15,15,0,0,0,3,18-24,1,1,Masters,6,AMZ,ACL,Ebony
C50047,Cosmos,1,1,1,1,12,1,1,1,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,15,0,3,46-55,1,0,Primary,6,AOT,AOT,Odyssey
C50048,Cosmos,2,1,1,1,22,2,1,1,1,0,0,1,0,0,0,0,6,0,0,0,15,15,0,0,0,4,18-24,1,0,Degree,7,AII,AII,Ebony
C50049,Cosmos,2,1,1,4,9,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,1,Degree,7,AOT,AXG,Odyssey
C50050,Ebony,1,6,1,4,2,1,3,1,4,0,1,0,0,0,0,0,0,0,0,0,7,15,0,0,0,3,25-35,1,0,Diploma,6,ASF,AWX,Odyssey
C50051,Cosmos,1,2,1,1,5,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,4,18-24,1,1,Masters,7,AUE,AUE,Odyssey
C50052,Odyssey,1,1,1,9,1,1,1,1,5,1,0,0,0,0,1,12,1,0,0,0,15,15,0,15,15,4,36-45,1,1,Masters,6,ATI,ATI,Centaur
C50053,Odyssey,1,3,1,8,1,1,1,1,6,1,0,0,0,0,1,0,3,0,0,0,0,15,0,0,13,3,46-55,1,0,Degree,6,AMR,AHL,Ebony
C50054,Cosmos,1,1,1,3,1,1,1,1,3,1,0,0,0,0,1,0,0,0,0,0,15,0,0,0,15,3,46-55,0,0,Primary,6,ACL,ATF,Cosmos
C50055,Tokugawa,1,1,9,1,3,1,1,6,1,0,0,0,0,0,1,2,3,0,0,0,1,0,0,15,0,4,55+,0,1,Diploma,8,ATE,ATE,Ebony
C50056,Odyssey,1,1,1,4,1,1,1,1,3,2,0,0,2,3,1,0,0,0,0,0,0,0,15,15,15,2,46-55,1,1,Masters,8,APH,ASC,Cosmos
C50057,Ebony,3,16,3,1,5,3,7,3,1,0,0,0,2,0,2,0,0,0,0,0,0,0,15,0,15,2,55+,1,0,Degree,8,ANQ,AJI,Tokugawa
C50058,Centaur,15,7,1,1,1,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,15,15,15,15,15,1,36-45,0,0,Diploma,4,AES,AES,Odyssey
C50059,Odyssey,1,1,1,18,1,1,1,1,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,46-55,1,1,Degree,7,AHS,ACL,Centaur
C50060,Odyssey,1,1,1,7,1,1,1,1,5,0,3,0,0,0,1,0,0,0,0,0,15,0,0,0,0,2,36-45,1,1,Diploma,7,ARK,ARK,Centaur
C50061,Odyssey,1,1,1,4,1,1,1,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,4,36-45,0,0,Degree,8,AUE,AUE,Odyssey
C50062,Ebony,2,6,1,1,3,2,3,1,1,0,0,0,1,0,1,1,1,1,0,0,5,8,12,15,0,3,25-35,1,0,Diploma,5,AVG,AEC,Odyssey
C50063,Cosmos,1,1,1,1,6,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,3,25-35,0,1,Degree,5,ACL,AJV,Ebony
C50064,Tokugawa,2,1,9,1,1,2,1,4,1,1,1,0,2,0,0,0,0,0,0,0,0,0,15,0,11,1,25-35,1,0,Degree,6,AJI,ANQ,Tokugawa
C50065,Tokugawa,1,1,2,1,2,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,1,36-45,1,0,Primary,8,AFX,AEY,Odyssey
C50066,Odyssey,1,2,1,12,2,1,2,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,4,46-55,1,0,Masters,7,AMH,AMH,Cosmos
C50067,Ebony,1,12,1,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,46-55,1,0,Diploma,10,AEC,ACL,Tokugawa
C50068,Centaur,14,2,17,1,1,2,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,4,25-35,1,0,Masters,8,AEC,AEC,Tokugawa
C50069,Ebony,1,10,1,1,1,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,3,18-24,1,0,Degree,5,ACL,AXO,Ebony
C50070,Cosmos,2,1,1,1,18,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,1,25-35,1,1,Masters,6,ATI,ATI,Centaur
C50071,Tokugawa,1,1,2,1,1,1,1,2,1,1,0,0,3,0,2,0,0,0,0,0,0,0,15,0,15,4,55+,1,0,Masters,7,AJI,AJI,Cosmos
C50072,Centaur,5,3,1,1,2,3,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,4,46-55,1,0,Masters,8,AJI,AWX,Cosmos
C50073,Ebony,1,3,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,1,36-45,1,1,Degree,6,AEC,ANO,Odyssey
C50074,Centaur,2,10,4,1,5,2,4,2,1,1,0,0,1,0,0,0,0,2,0,0,0,0,14,0,11,3,18-24,1,0,Primary,6,ANQ,ACO,Tokugawa
C50075,Tokugawa,1,1,11,1,1,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,15,15,0,15,0,3,18-24,1,0,Degree,6,AET,AET,Odyssey
C50076,Odyssey,1,1,1,6,1,1,1,1,5,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,36-45,1,0,Masters,8,AHS,ACL,Centaur
C50077,Odyssey,1,2,7,13,1,1,1,3,6,2,0,0,0,2,1,0,1,0,0,0,0,15,0,15,15,3,36-45,1,0,Masters,8,ACL,AWX,Cosmos
C50078,Cosmos,1,7,2,1,7,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,4,25-35,1,0,Primary,7,AHD,ATI,Centaur
C50079,Ebony,1,10,1,1,3,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,36-45,1,0,Degree,7,ACL,AXO,Ebony
C50080,Centaur,12,2,3,1,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,3,46-55,1,0,Masters,7,AES,AES,Ebony
C50081,Centaur,8,1,1,1,1,7,1,1,1,0,3,0,0,0,0,1,0,0,0,0,15,0,0,0,0,2,36-45,1,0,Degree,6,AHS,AHS,Centaur
C50082,Cosmos,18,1,1,1,11,4,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,1,55+,0,0,Degree,6,ANQ,AJV,Tokugawa
C50083,Ebony,1,5,1,1,1,1,5,1,1,0,0,0,0,2,0,0,0,0,1,0,0,15,0,15,0,1,46-55,1,1,Primary,7,AII,AQX,Odyssey
C50084,Centaur,9,3,1,1,1,9,1,1,1,0,1,1,0,3,1,0,1,0,0,0,15,15,0,15,15,1,25-35,1,0,Degree,6,ATI,ATI,Centaur
C50085,Cosmos,1,1,1,2,5,1,1,1,2,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,3,25-35,1,0,Masters,7,AMR,AMR,Ebony
C50086,Odyssey,1,1,1,14,2,1,1,1,12,0,0,0,0,1,0,0,0,0,0,0,15,15,0,15,0,4,55+,1,0,Masters,7,AYE,ASQ,Ebony
C50087,Odyssey,2,1,1,13,1,2,1,1,11,0,0,0,1,0,2,0,0,0,0,0,0,0,15,0,15,2,25-35,1,1,Masters,8,AJI,AJI,Cosmos
C50088,Ebony,1,10,1,2,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,15,0,0,15,0,4,25-35,1,1,Masters,6,AHO,AZP,Odyssey
C50089,Ebony,1,12,1,1,1,1,5,1,1,0,0,0,1,0,0,1,0,3,0,0,15,0,15,15,0,4,36-45,1,1,Degree,7,AJV,AJV,Tokugawa
C50090,Centaur,4,2,1,1,2,2,1,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,3,55+,0,0,Masters,9,AWX,AGZ,Cosmos
C50091,Cosmos,9,2,1,2,8,5,2,1,2,0,0,0,0,1,0,0,0,0,1,0,15,0,0,15,0,1,18-24,1,1,Degree,8,AQX,AQX,Odyssey
C50092,Centaur,7,3,1,1,1,4,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,7,0,15,0,4,46-55,1,1,Diploma,8,AXO,AXO,Odyssey
C50093,Odyssey,2,1,1,7,3,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,15,1,25-35,1,0,Primary,0,AMR,AMR,Centaur
C50094,Centaur,2,1,1,1,1,2,1,1,1,0,0,2,0,0,0,0,8,0,0,0,0,15,0,15,0,1,18-24,1,0,Degree,6,ABX,ABX,Ebony
C50095,Tokugawa,1,1,10,1,1,1,1,3,1,0,2,0,0,0,1,1,0,0,0,0,14,0,0,15,15,4,36-45,1,0,Primary,0,AYE,AYE,Centaur
C50096,Ebony,3,5,1,1,1,3,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,15,0,15,15,3,36-45,0,1,Masters,10,ATA,AWX,Cosmos
C50097,Tokugawa,1,1,10,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,0,0,Masters,6,ACL,AUE,Odyssey
C50098,Tokugawa,1,1,14,1,1,1,1,9,1,0,0,0,0,0,0,0,1,5,0,0,0,0,15,0,0,4,55+,1,1,Diploma,6,APH,APH,Tokugawa
C50099,Ebony,3,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,15,0,1,36-45,1,0,Degree,4,ANG,ANG,Odyssey
C50100,Cosmos,1,1,1,1,5,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,2,36-45,1,0,Masters,7,ANQ,APH,Ebony
C50101,Odyssey,1,2,1,11,1,1,2,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,4,46-55,1,1,Masters,5,AEC,AEC,Tokugawa
C50102,Centaur,13,2,1,11,1,3,1,1,5,2,1,0,0,3,2,0,0,0,0,0,15,0,0,15,15,1,46-55,0,1,Masters,9,AMZ,AJI,Odyssey
C50103,Cosmos,1,1,1,2,3,1,1,1,2,1,1,0,0,0,0,1,1,0,0,2,0,0,5,0,6,4,25-35,0,0,Degree,8,AEC,AEC,Tokugawa
C50104,Cosmos,1,1,1,1,12,1,1,1,1,0,0,0,1,0,0,0,0,8,0,0,0,0,15,0,0,3,55+,1,1,Degree,8,AMI,ATU,Tokugawa
C50105,Centaur,9,1,1,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,1,25-35,1,1,Masters,7,AJV,ACL,Centaur
C50106,Cosmos,1,1,1,1,8,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,3,36-45,0,0,Diploma,6,ADZ,ADZ,Ebony
C50107,Centaur,2,1,1,4,1,1,1,1,3,0,0,0,0,2,0,0,0,1,2,0,15,0,0,14,0,3,46-55,1,0,Diploma,7,AJV,AJV,Odyssey
C50108,Centaur,4,1,3,7,1,2,1,1,7,0,3,0,0,0,0,5,6,0,0,1,11,5,0,0,0,3,46-55,1,0,Masters,6,ARK,ARK,Ebony
C50109,Ebony,1,7,1,1,1,1,7,1,1,0,0,4,0,0,0,2,1,0,0,0,11,14,0,0,0,1,25-35,1,0,Primary,9,ACN,ACN,Centaur
C50110,Centaur,6,2,1,1,1,2,1,1,1,0,0,2,0,0,0,0,6,0,0,0,0,15,0,0,0,4,18-24,0,0,Degree,7,ASE,ASE,Ebony
C50111,Cosmos,1,1,1,9,3,1,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,25-35,0,0,Masters,6,ABX,ABX,Ebony
C50112,Odyssey,1,1,1,10,5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,36-45,1,0,Masters,8,AET,AET,Odyssey
C50113,Centaur,12,1,1,1,1,8,1,1,1,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,15,1,55+,1,0,Masters,8,AQU,AQU,Ebony
C50114,Tokugawa,1,1,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,18-24,1,0,Diploma,5,AOV,AOV,Odyssey
C50115,Cosmos,1,1,1,1,8,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,3,46-55,1,0,Degree,7,ARK,ANQ,Centaur
C50116,Ebony,1,5,1,1,1,1,3,1,1,0,1,1,1,0,0,0,0,5,0,0,10,15,11,0,0,3,18-24,1,0,Masters,8,AHO,AET,Centaur
C50117,Odyssey,2,1,1,4,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,55+,0,0,Diploma,4,ACL,AJB,Centaur
C50118,Odyssey,1,2,1,14,1,1,1,1,5,1,0,0,1,0,0,0,0,0,0,0,15,0,9,0,15,1,18-24,1,0,Masters,8,ANO,AJI,Cosmos
C50119,Centaur,11,1,1,5,2,2,1,1,2,0,1,0,0,3,0,0,0,0,0,0,15,15,0,15,0,2,46-55,0,0,Degree,7,AHJ,AHJ,Odyssey
C50120,Odyssey,7,1,1,7,2,3,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,8,0,15,0,1,18-24,0,0,Masters,6,AET,ABX,Odyssey
C50121,Ebony,1,17,1,1,1,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,4,18-24,1,1,Diploma,6,AJI,APH,Cosmos
C50122,Ebony,5,4,1,1,2,3,2,1,1,1,0,1,2,1,1,0,3,1,0,0,0,15,10,15,15,1,25-35,0,0,Degree,7,AEC,AEC,Ebony
C50123,Centaur,8,6,1,1,1,2,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,15,0,0,15,2,18-24,1,0,Diploma,7,APH,APH,Tokugawa
C50124,Centaur,14,1,1,12,1,12,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,4,25-35,1,0,Masters,8,AHO,AMR,Cosmos
C50125,Ebony,3,13,1,1,1,1,5,1,1,0,3,0,0,2,0,3,0,0,0,0,15,0,0,15,0,4,18-24,1,0,Primary,6,ARK,ARK,Centaur
C50126,Tokugawa,1,1,8,1,1,1,1,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,0,3,18-24,0,1,Degree,7,AWX,ATA,Odyssey
C50127,Ebony,1,20,1,1,1,1,6,1,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,0,1,36-45,1,0,Masters,7,AUE,AUE,Odyssey
C50128,Tokugawa,2,1,13,6,2,2,1,2,6,0,0,0,0,0,1,0,1,0,0,0,15,15,0,0,15,3,18-24,1,0,Degree,6,AHL,AHL,Ebony
C50129,Centaur,3,1,1,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,4,25-35,0,1,Degree,5,AII,AWW,Ebony
C50130,Cosmos,3,1,1,1,2,3,1,1,1,0,2,1,0,0,0,0,3,0,0,0,4,8,0,0,0,3,25-35,1,1,Degree,6,ARA,ARA,Centaur
C50131,Centaur,7,1,4,1,1,4,1,4,1,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,1,18-24,1,0,Diploma,7,AMZ,AMZ,Ebony
C50132,Cosmos,1,1,1,1,12,1,1,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,1,55+,1,0,Degree,8,AEC,AWD,Tokugawa
C50133,Odyssey,1,1,1,15,1,1,1,1,2,0,3,0,0,0,0,3,2,0,0,0,10,5,0,0,0,1,55+,1,0,Degree,6,AOT,AOT,Centaur
C50134,Odyssey,4,4,3,12,1,4,2,2,10,1,1,0,0,1,0,0,0,0,0,0,15,15,0,15,15,3,46-55,0,1,Diploma,8,AXT,AXT,Odyssey
